"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing"
"Kansai","JpHeian",1000,92.2,6.68400724286352,5.59062761509794,5.24303804868629,3.34625709937076,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.57099126237,1,0,1,1,1
"Kansai","JpHeian",1100,92.2,6.76002614699476,5.59062761509794,5.24303804868629,3.34625709937076,0.89,0.833333333333333,1,1,5,1,2,NA,3,NA,6,NA,2,NA,NA,NA,2,0.666666666666667,1,1.57099126237,1,0,1,1,1
"Kansai","JpKamak",1200,92.2,6.7903694610542,5.46982201597816,5.12801485245974,4.29639092580481,0.736363636363636,0.909090909090909,1,0.975,4,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1
"Kansai","JpKamak",1300,92.2,6.77844969818583,5.46982201597816,5.19107716241687,4.29639092580481,0.736363636363636,0.909090909090909,1,0.975,4,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,3,1,0,1,1,1
"Kansai","JpAshik",1400,94.1,7.09691001300806,5.46982201597816,5.17609125905568,4.4411523008457,0.69,0.916666666666667,1,0.9875,4,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.75210992865912,1,0,1,1,1
"Kansai","JpSengk",1500,90.2,7.23044892137827,4.17609125905568,4.60205999132796,4.06574990458092,0.49,0.84,0.985714285714286,0.925,5,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,1.0123948199321,1,0,1,1,1
"Kansai","JpAzMom",1600,94.1,7.39794000867204,5.46982201597816,5,3.983711647527,0.71,0.925,0.983333333333333,0.9875,5,1,3,NA,3,NA,6,NA,3,NA,NA,NA,2,0.666666666666667,1,2.5016576450344,1,0,1,1,1
"Kansai","JpTokgw",1700,72.5,7.46239799789896,5.46982201597816,6.11394335230684,4.77044527546236,0.857142857142857,1,1,1,6,1,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,2.60552816677007,1,0,1,1,1
"Kansai","JpTokgw",1800,72.5,7.50514997831991,5.46982201597816,6.14612803567824,4.77044527546236,0.857142857142857,1,1,1,6,1,1,NA,3,NA,6,NA,1,NA,NA,NA,2,0.666666666666667,1,2.60552816677007,1,0,1,1,1
"Kapuasi Basin","IdBrokE",1700,96.1,2.69897000433602,2.12855591271932,2.69897000433602,1.4,0,0.00833333333333333,0.333333333333333,0,1,1,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0
"Kapuasi Basin","IdBrokL",1900,96.1,3.80014065362076,5.09499490094461,2.69897000433602,1.8,0,0.0833333333333333,0.333333333333333,0,6,1,2,NA,6,NA,6,NA,1,NA,NA,NA,1,0.9,0,1,1,0,1,1,0
"Konya Plain","TrNeoER",-9600,47.1,3.86835314269113,1.70967823305764,2.06758658621332,0.661196024348929,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrNeoCR",-7000,51,2.49082535903952,3.77078152994845,1.66319864694061,2.68806738704565,0,0,0.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrNeoLT",-6600,49,3.21673485787438,3.12098703937064,3.6953645025187,1,0,0,0.166666666666667,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrClcER",-6000,80.4,3.47777596647839,2.6683082636816,3.49780136295512,1.84515925118024,0.1,0.1,0.0142857142857143,0.1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,2,0,0,0,1,0
"Konya Plain","TrClcLT",-5000,90.2,3.80361441750916,1.95424250943932,3.44640437917757,1.82352843227953,0.08,0.327272727272727,0.25,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1.23346988711765,0,0,0,NA,0
"Konya Plain","TrBrzER",-3000,68.6,4.5102592411317,3.6971188625369,4.49379571434243,2.3339674259312,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Konya Plain","TrBrzMD",-2000,72.5,4.93027498568264,4.2962634629719,3.98373329660202,2.34552536600058,0.36,0.777777777777778,0.95,1,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.2626917647511,0,0,0,NA,1
"Konya Plain","TrHatOK",-1600,84.3,6.22009435301774,4.90686024298874,4.1131941380385,3.3934390638506,0.875,0.766666666666667,0.714285714285714,0.833333333333333,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrBrzL2",-1500,82.4,5.49383553471172,5.25150114856115,4.15707166567536,3.6,0.8625,0.79,0.8,0.966666666666667,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrBrzL2",-1400,82.4,5.49383553471172,4.76842522109592,4.15707166567536,3.6,0.8625,0.79,0.8,0.966666666666667,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1
"Konya Plain","TrHatNK",-1300,94.1,6.21397939014657,5.34970470485429,4.21292950175182,3.96099909684154,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1
"Konya Plain","TrHatNK",-1200,94.1,6.21397939014657,5.61767428239462,4.21292950175182,3.96099909684154,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1
"Konya Plain","TrNHitt",-1100,68.6,5.08821312082102,2.64786887239555,4.245633775916,3.5,0.916666666666667,0.75,0.95,0.7,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,3,1,0,1,1,1
"Konya Plain","TrTabal",-900,35.3,5.23993424621857,3.65336624616792,4.08458467793623,3.44375235099609,0.7,0.9,0.966666666666667,0.9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,NA,1,0,1,NA,1
"Konya Plain","TrPhryg",-800,62.7,6.05048309947246,5,4.22621085592044,2.75830513448576,0.9,0.7375,0.783333333333333,0.8,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.1,0.9,1,2.23197205815121,1,0,1,1,1
"Konya Plain","TrLydia",-600,60.8,5.2472777929695,5.39794000867204,4.27177354998386,3.40746873409262,0.74,0.925,0.78,0.971428571428571,5,1,0,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.1,0.9,1,3.59966609885248,1,0,1,1,1
"Konya Plain","TrLysim",-300,82.4,6.37893919092444,5.6232492903979,4.70763908849554,3.70296741877884,0.725,0.83,0.816666666666667,0.9125,5,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,3,0.333333333333333,1,2,1,1,1,1,1
"Konya Plain","TrCappL",-100,76.5,5.56110395957064,5.11394335230684,3.78153101829,3.6,0.6625,0.68,0.8,0.9,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.333333333333333,1,4,1,1,1,1,1
"Konya Plain","TrRomDm",300,98,7.68705903227932,6.64416542158722,5.90308998699194,6.75499764732566,0.827272727272727,0.991666666666667,0.833333333333333,0.9875,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,5,1,0,1,1,1
"Konya Plain","TrERom*",400,98,7.17609125905568,6.11394335230684,5.47712125471966,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrERom*",500,98,7.30102999566398,6.14144352144529,5.69897000433602,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrERom*",600,98,7.04139268515823,6.17609125905568,5.17609125905568,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM1",700,100,6.65321251377534,5.67209785793572,4.90308998699194,6.2,0.909090909090909,0.9,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM1",800,100,6.69897000433602,5.7160033436348,5,6.2,0.909090909090909,0.9,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM2",900,98,6.91616033335242,5.78532983501077,5,6.25563861799798,0.909090909090909,0.916666666666667,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrByzM2",1000,98,7.11049249919153,6.06069784035361,5.47712125471966,6.25563861799798,0.909090909090909,0.916666666666667,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Konya Plain","TrRum**",1100,82.4,6.1779106772857,5.50393680880034,4.53276821746967,4.11811063315002,0.82,0.833333333333333,0.816666666666667,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm1",1400,90.2,6.84509804001426,5.80140371001735,4.19597252297623,3.6,0.872727272727273,0.89,1,0.9375,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Konya Plain","TrOttm2",1500,92.2,6.95424250943933,6.36361197989214,5.50064776915522,4.45688442525973,0.981818181818182,0.9,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm3",1600,96.1,7.44715803134222,6.68448629218873,5.83943027763524,5.92365460174041,0.990909090909091,0.916666666666667,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm4",1700,96.1,7.38021124171161,6.67310035723829,5.84509804001426,5.89028337460659,0.990909090909091,0.916666666666667,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Konya Plain","TrOttm4",1800,94.1,7.38021124171161,6.14346612756153,5.75587485567249,5.89028337460659,0.990909090909091,0.916666666666667,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1
"Latium","ItLatCA",-3600,90.2,1.51243895857851,3.32792090368454,1.45790742040812,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatBA",-1800,88.2,2.17024213473032,2.07883257592343,1.5758994860778,0.960858774322644,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatBA",-1200,88.2,2.7584620668392,2.31235021027636,2.27476934494626,0.960858774322644,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatIA",-1000,84.3,3.19651392186805,3.15724236411163,2.27476934494626,1.70907822763215,0.0909090909090909,0.15,0.233333333333333,0.2125,1,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItLatIA",-800,84.3,3.79341769155249,2.80066476525265,2.36546248174886,1.70907822763215,0.0909090909090909,0.15,0.233333333333333,0.2125,1,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0.1,0.1,1,0,0,0,NA,0
"Latium","ItRomRg",-700,84.3,4.51203586192231,3,4.08686852727328,2.81724538777357,0.263636363636364,0.566666666666667,1,0.975,4,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0,1,1.90353515013007,0,0,0,1,1
"Latium","ItRomRg",-600,84.3,4.51203586192231,3,3.09279893994656,2.81724538777357,0.254545454545455,0.566666666666667,1,0.975,4,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0,1,1.90353515013007,0,0,0,1,1
"Latium","ItRomER",-500,98,5,3,4.47712125471966,3.4,0.272727272727273,0.658333333333333,0.833333333333333,0.95,5,1,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomER",-400,98,5.17609125905568,3,4.47712125471966,3.4,0.363636363636364,0.658333333333333,0.833333333333333,0.95,5,1,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomER",-300,98,5.88964160842644,4.43457390910982,4.73472141977553,4,0.363636363636364,0.658333333333333,0.833333333333333,0.95,5,1,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomMR",-200,98,6.57125898380244,5.86332286012046,5.32221929473392,4.03336978362344,0.363636363636364,0.833333333333333,0.833333333333333,0.975,5,1,2,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomLR",-100,98,7.39249714620131,6.54406804435028,5.60205999132796,4.72930862795486,0.463636363636364,0.833333333333333,0.833333333333333,1,5,1,2,NA,4,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",0,98,7.69897000433602,6.65321251377534,5.98386000848599,7.01778309989668,0.645454545454546,0.991666666666667,0.833333333333333,1,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",100,98,7.71955779889603,6.76342799356294,6.01436967218029,7.01778309989668,0.645454545454546,0.991666666666667,0.833333333333333,1,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomPr",200,98,7.80341655215649,6.69897000433602,6,7.01778309989668,0.645454545454546,0.991666666666667,0.833333333333333,1,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1
"Latium","ItRomWe",400,94.1,7.91496662081429,6.30102999566398,5.69897000433602,7.87255549572311,0.818181818181818,0.990909090909091,0.833333333333333,1,5,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,8,1,1,1,1,1
"Latium","ItOstrg",500,96.1,6.74036268949424,5.80277372529198,5.16928461180104,5.50496628105587,0.736363636363636,0.975,0.833333333333333,0.9875,5,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItRav**",600,96.1,6,4.69897000433602,4.47712125471966,5.151149203381,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,1,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItRav**",700,96.1,6.09691001300806,4.69897000433602,5.0896545302731,5.151149203381,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,1,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItStPet",800,92.2,5.98064325452464,4.69897000433602,4.8550651017153,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItStPet",900,92.2,6.16651600864958,4.69897000433602,4.60205999132796,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapEM",1000,100,5.20182838354927,4.14612803567824,4.54406804435028,5.8,0.909090909090909,0.725,0.7,1,4,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapEM",1100,100,5.80555396512249,3.77815125038364,4.54406804435028,5.8,0.909090909090909,0.725,0.7,1,4,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapHM",1200,98,5.84078798965461,4.64345267648619,4.54406804435028,4.08682612327905,0.9,0.725,0.842857142857143,1,5,1,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapRn",1400,100,5.77815125038364,4.64345267648619,4.44238058114947,3.83786725735878,0.909090909090909,0.733333333333333,0.7,1,5,1,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapRn",1500,100,6.20411998265593,4.64345267648619,4,3.83786725735878,0.909090909090909,0.733333333333333,0.7,1,5,1,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Latium","ItPapM1",1600,100,6.20411998265593,4.64345267648619,4.99700172804132,5.18625062616641,0.827272727272727,0.916666666666667,0.857142857142857,1,5,1,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapM2",1700,100,6.27875360095283,4.64345267648619,5.13033376849501,5.4,0.827272727272727,0.833333333333333,0.842857142857143,1,5.4,1,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Latium","ItPapM2",1800,100,6.36172783601759,4.64345267648619,5.1846914308176,5.4,0.827272727272727,0.833333333333333,0.842857142857143,1,5.4,1,4,NA,2.66666666666667,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1
"Lena River Valley","RuYakuE",1400,92.2,2.03420134171505,3.51423667360478,2,2,0,0,0.316666666666667,0,0.9,1,3,NA,2.33333333333333,NA,4,NA,NA,NA,NA,NA,2,0.1,0,NA,0,0,0,NA,0
"Lowland Andes","EcJivaE",1600,94.1,2.80640574564254,3.21593035304419,2.47712125471966,1.6,0,0.0833333333333333,0,0,3,1,1,NA,1,NA,2.66666666666667,NA,1,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0
"Lowland Andes","EcJivaL",1900,94.1,2.74926528213745,3.22260262100886,2.47712125471966,1.6,0,0.0833333333333333,0,0,4,1,1,NA,1,NA,2.66666666666667,NA,1,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0
"Middle Yellow River Valley","CnYngsh",-5000,80.4,4.37284406836872,3.59823167849297,2.3246558006863,1.7269706489912,0.1,0.18,0.18,0,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Middle Yellow River Valley","CnLngsh",-3000,51,4.31805004545627,3.23604162785461,4.55612046094864,3.47432335831141,0.216666666666667,0.6125,0.633333333333333,0.681275780049296,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA,0,0,0,NA,0
"Middle Yellow River Valley","CnErlit",-1800,56.9,5.22570823832982,4.00620371166168,4.34185541726547,3.0360099774522,0.5125,0.6,0.76,0.9,2,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0.1,0.1,0.1,3,0,0,0,1,0
"Middle Yellow River Valley","CnErlig",-1600,64.7,6.47122549386566,5.56076227818551,5.78896571278439,3.22378014542314,0.3875,0.685714285714286,0.7,0.9,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,2.45433463812143,0,0,0,1,0
"Middle Yellow River Valley","CnShang",-1200,68.6,6.69897000433602,6,5.76588551428984,3.32411254282759,0.555555555555556,0.828571428571429,0.8,0.9,2.7,1,1,NA,NA,NA,6,NA,4,NA,NA,NA,2,0.1,1,3,0,0,0,1,1
"Middle Yellow River Valley","CnWZhou",-1100,78.4,5.79110604127712,5.92941892571429,3.94124394017276,3.70757099746839,0.855555555555556,0.844444444444444,0.8,0.95,2,1,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,2.3235257976299,1,1,1,1,1
"Middle Yellow River Valley","CnWZhou",-1000,82.4,6.69897000433602,5.92941892571429,5,3.70757099746839,0.855555555555556,0.844444444444444,0.8,0.95,2,1,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,2.3235257976299,1,1,1,1,1
"Middle Yellow River Valley","CnWZhou",-900,82.4,7.0574463520526,5.92941892571429,5.09691001300806,3.70757099746839,0.855555555555556,0.844444444444444,0.8,0.95,2,1,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,2.3235257976299,1,1,1,1,1
"Middle Yellow River Valley","CnWZhou",-800,82.4,7.13033376849501,5.92941892571429,5.09691001300806,3.70757099746839,0.855555555555556,0.844444444444444,0.8,0.95,2,1,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,2.3235257976299,1,1,1,1,1
"Middle Yellow River Valley","CnJinSA",-700,86.3,6.11603968649795,5.20411998265593,4.73950531517247,3.75,0.84,0.84,0.8,0.8125,3,1,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,NA,1,1,1,NA,1
"Middle Yellow River Valley","CnWeiWS",-400,72.5,6.37989356764045,4.95424250943933,5.22708263093184,3.93728426407354,0.8375,0.822222222222222,0.8,0.74,5,1,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,NA,1,1,1,NA,1
"Middle Yellow River Valley","CnWeiWS",-300,74.5,7.20854516083791,4.95424250943933,5.39746275125081,3.93728426407354,0.8375,0.822222222222222,0.8,0.74,5,1,2,NA,3,NA,3,NA,NA,NA,NA,NA,3,0.333333333333333,1,NA,1,1,1,NA,1
"Middle Yellow River Valley","CnWHan*",-200,92.2,7.66386644131117,6.38614210893082,5.45184252545948,5.16320699708196,0.69,0.972727272727273,0.857142857142857,0.971428571428571,5.4,1,2,NA,3,NA,3,NA,2,NA,NA,NA,3,0.333333333333333,1,3,1,1,1,1,1
"Middle Yellow River Valley","CnWHan*",-100,92.2,7.66386644131117,6.659631011607,5.45184252545948,5.16320699708196,0.69,0.972727272727273,0.857142857142857,0.971428571428571,5.4,1,2,NA,3,NA,3,NA,2,NA,NA,NA,3,0.333333333333333,1,3,1,1,1,1,1
"Middle Yellow River Valley","CnWHan*",0,92.2,7.66386644131117,6.69170020829016,5.45184252545948,5.16320699708196,0.69,0.972727272727273,0.857142857142857,0.971428571428571,5.4,1,2,NA,3,NA,3,NA,2,NA,NA,NA,3,0.333333333333333,1,3,1,1,1,1,1
"Middle Yellow River Valley","CnEHan*",100,98,7.67980737971227,6.81291335664286,5.6232492903979,4.67961852496927,0.790909090909091,0.975,0.828571428571429,0.85,5,1,2,NA,2,NA,3,NA,2,NA,NA,NA,3,0.333333333333333,1,1.39809262484633,1,1,1,NA,1
"Middle Yellow River Valley","CnEHan*",200,96.1,6.98884482593287,6.39794000867204,5,4.67961852496927,0.7,0.975,0.828571428571429,0.85,5,1,2,NA,2,NA,3,NA,2,NA,NA,NA,3,0.333333333333333,1,1.39809262484633,1,1,1,NA,1
"Middle Yellow River Valley","CnErJin",300,88.2,7.54540238472958,6.65321251377534,5.77815125038364,4.80224269362838,0.75,0.93,0.828571428571429,0.95,5,1,2,NA,3,NA,3,NA,2,NA,NA,NA,3,0.333333333333333,1,1.65978485968684,1,1,1,NA,1
"Middle Yellow River Valley","CnNWei*",400,88.2,7.24757437419385,5.69897000433602,5.77815125038364,4.15317732751151,0.61,0.86,1,0.957142857142857,4.5,1,2,NA,3,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,2,1,0,1,1,1
"Middle Yellow River Valley","CnNWei*",500,90.2,7.50514997831991,6.24870873560092,5.77815125038364,4.15317732751151,0.61,0.86,1,0.957142857142857,4.5,1,2,NA,3,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,2,1,0,1,1,1
"Middle Yellow River Valley","CnSui**",600,94.1,7.66275783168157,6.79413935576777,5.69897000433602,3.96010036691593,0.818181818181818,0.890909090909091,0.857142857142857,0.95,5,1,2,NA,3,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,3,1,0,1,1,1
"Middle Yellow River Valley","CnTangE",700,96.1,7.68124123737559,6.70475090429067,6,4.24857803469729,0.9,0.883333333333333,0.842857142857143,0.975,5,1,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,2,1,0,1,1,1
"Middle Yellow River Valley","CnTangL",800,96.1,7.66617791327103,6.51094694867297,6,3.86369550883146,0.990909090909091,0.9,0.842857142857143,0.95,5,1,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,2,1,0,1,1,1
"Middle Yellow River Valley","CnTangL",900,96.1,7.86151172275222,6.17609125905568,6,3.86369550883146,0.990909090909091,0.9,0.842857142857143,0.95,5,1,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,2,1,0,1,1,1
"Middle Yellow River Valley","CnNSong",1000,96.1,7.74514501087564,6.47751150754327,5.69897000433602,5.85254756831297,0.990909090909091,0.991666666666667,0.857142857142857,1,6,1,2,NA,4,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,3.09764826714897,1,0,1,1,1
"Middle Yellow River Valley","CnNSong",1100,96.1,7.74514501087564,6.37002367672745,6,5.85254756831297,0.990909090909091,0.991666666666667,0.857142857142857,1,6,1,2,NA,4,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,3.09764826714897,1,0,1,1,1
"Middle Yellow River Valley","CnLrJin",1200,86.3,7.69328357996466,6.55630250076729,5.04545878859487,4.25,1,1,0.857142857142857,1,5.4,1,2,NA,4,NA,3,NA,2,NA,NA,NA,0,0.666666666666667,1,3,1,0,1,1,1
"Middle Yellow River Valley","CnYuan*",1300,94.1,7.89204581733034,7.20841055741121,5.90308998699194,5.2,1,0.909090909090909,0.857142857142857,1,6,1,2,NA,2,NA,3,NA,2,NA,NA,NA,0.1,0.666666666666667,1,3,1,0,1,1,1
"Middle Yellow River Valley","CnMing*",1400,98,7.80312313207663,6.5910646070265,5.17609125905568,5.5,0.818181818181818,0.908333333333333,0.857142857142857,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.666666666666667,1,3,1,0,1,1,1
